transaction_id,user_id,timestamp,direction,amount_eur,currency,transaction_type,merchant_name,merchant_category,merchant_country,channel,entry_mode,device_id,ip_country,is_international,is_recurring,recurring_name,beneficiary_id,is_fraud,fraud_type,user_home_city,hour,day_of_week,is_weekend,home_country,home_city,employment_status,segment,has_2fa,credit_score,risk_profile,merchant_seen_before,device_seen_before,potential_loss_eur,review_cost_eur,fraud_loss_eur
T0022583,U00119,2026-03-07T18:24:15+01:00,debit,278.61,EUR,CARD,SmartGadgets,electronics,NL,card,online,U00119-DEV1,DE,1,0,none,,0,none,Frankfurt,18,5,1,DE,Frankfurt,employed,Mass,1,695,low,1,1,278.61,2.5,0.0
T0022584,U00119,2026-03-13T14:49:46+01:00,debit,42.59,EUR,CARD,BioMarkt,groceries,DE,card,online,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,14,4,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,42.59,2.5,0.0
T0022585,U00119,2026-01-25T18:46:13+01:00,debit,22.64,EUR,CARD,DB Bahn,transport,DE,card,contactless,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,18,6,1,DE,Frankfurt,employed,Mass,1,695,low,1,1,22.64,2.5,0.0
T0022586,U00119,2026-01-08T21:39:46+01:00,debit,49.81,EUR,CARD,BioMarkt,groceries,DE,card,contactless,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,21,3,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,49.81,2.5,0.0
T0022587,U00119,2026-02-01T21:38:10+01:00,debit,45.06,EUR,CARD,Pizza & Pasta,restaurants,DE,card,online,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,21,6,1,DE,Frankfurt,employed,Mass,1,695,low,0,1,45.06,2.5,0.0
T0022588,U00119,2026-01-27T23:14:31+01:00,debit,9.83,EUR,CARD,BVG Ticket,transport,DE,card,online,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,23,1,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,9.83,2.5,0.0
T0022589,U00119,2026-03-28T15:59:41+01:00,debit,37.34,EUR,CARD,Café Spreeblick,restaurants,DE,card,online,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,15,5,1,DE,Frankfurt,employed,Mass,1,695,low,1,1,37.34,2.5,0.0
T0022590,U00119,2026-01-31T15:28:23+01:00,debit,60.2,EUR,CARD,BookStore Campus,other,DE,card,contactless,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,15,5,1,DE,Frankfurt,employed,Mass,1,695,low,1,1,60.2,2.5,0.0
T0022591,U00119,2026-03-11T21:24:02+01:00,debit,146.96,EUR,CARD,CityTaxi,travel,DE,card,chip,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,21,2,0,DE,Frankfurt,employed,Mass,1,695,low,0,1,146.96,2.5,0.0
T0022592,U00119,2026-03-13T20:46:55+01:00,debit,33.95,EUR,CARD,DiscountMart,groceries,DE,card,chip,U00119-DEV1,CZ,0,0,none,,0,none,Frankfurt,20,4,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,33.95,2.5,0.0
T0022593,U00119,2026-02-27T17:52:16+01:00,debit,308.21,EUR,CARD,SmartGadgets,electronics,NL,card,contactless,U00119-DEV1,DE,1,0,none,,0,none,Frankfurt,17,4,0,DE,Frankfurt,employed,Mass,1,695,low,0,1,308.21,2.5,0.0
T0022594,U00119,2026-02-25T15:14:40+01:00,debit,8.0,EUR,TRANSFER,Shared Expenses,other,DE,bank_transfer,not_applicable,U00119-DEV1,DE,0,0,none,B001610,0,none,Frankfurt,15,2,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,8.0,2.5,0.0
T0022595,U00119,2026-03-25T18:38:24+01:00,debit,22.74,EUR,CARD,RideNow,transport,DE,card,contactless,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,18,2,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,22.74,2.5,0.0
T0022596,U00119,2026-01-14T16:38:07+01:00,debit,128.14,EUR,TRANSFER,Shared Expenses,other,LU,bank_transfer,not_applicable,U00119-DEV1,DE,1,0,none,B004626,0,none,Frankfurt,16,2,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,128.14,2.5,0.0
T0022597,U00119,2026-01-07T17:03:09+01:00,debit,64.66,EUR,CARD,Pharmacy Plus,other,DE,card,online,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,17,2,0,DE,Frankfurt,employed,Mass,1,695,low,0,1,64.66,2.5,0.0
T0022598,U00119,2026-01-14T18:46:49+01:00,debit,19.49,EUR,CARD,CloudDrive Pro,subscription,US,card,contactless,U00119-DEV1,DE,1,0,none,,0,none,Frankfurt,18,2,0,DE,Frankfurt,employed,Mass,1,695,low,0,1,19.49,2.5,0.0
T0022599,U00119,2026-01-24T21:28:03+01:00,debit,32.25,EUR,CARD,RideNow,transport,DE,card,online,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,21,5,1,DE,Frankfurt,employed,Mass,1,695,low,1,1,32.25,2.5,0.0
T0022600,U00119,2026-03-01T19:01:05+01:00,debit,44.57,EUR,CARD,BioMarkt,groceries,DE,card,chip,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,19,6,1,DE,Frankfurt,employed,Mass,1,695,low,1,1,44.57,2.5,0.0
T0022601,U00119,2026-03-10T12:27:48+01:00,debit,83.9,EUR,CARD,HomeGoods,other,DE,card,contactless,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,12,1,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,83.9,2.5,0.0
T0022602,U00119,2026-03-29T17:02:52+01:00,debit,3.5,EUR,CARD,BioMarkt,groceries,DE,card,contactless,U00119-DEV1,AT,0,0,none,,0,none,Frankfurt,17,6,1,DE,Frankfurt,employed,Mass,1,695,low,1,1,3.5,2.5,0.0
T0022603,U00119,2026-02-16T23:30:43+01:00,debit,24.4,EUR,CARD,RideNow,transport,DE,card,contactless,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,23,0,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,24.4,2.5,0.0
T0022604,U00119,2026-02-10T22:14:10+01:00,debit,6.0,EUR,CARD,RailPass,travel,CH,card,chip,U00119-DEV1,DE,1,0,none,,0,none,Frankfurt,22,1,0,DE,Frankfurt,employed,Mass,1,695,low,0,1,6.0,2.5,0.0
T0022605,U00119,2026-01-09T19:08:29+01:00,debit,359.22,EUR,TRANSFER,Family Transfer,other,DE,bank_transfer,not_applicable,U00119-DEV1,DE,0,0,none,B004316,0,none,Frankfurt,19,4,0,DE,Frankfurt,employed,Mass,1,695,low,0,1,359.22,2.5,0.0
T0022606,U00119,2026-02-14T10:09:02+01:00,debit,112.79,EUR,CARD,Pharmacy Plus,other,DE,card,chip,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,10,5,1,DE,Frankfurt,employed,Mass,1,695,low,1,1,112.79,2.5,0.0
T0022607,U00119,2026-01-31T21:19:02+01:00,debit,17.93,EUR,CARD,RideNow,transport,DE,card,chip,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,21,5,1,DE,Frankfurt,employed,Mass,1,695,low,1,1,17.93,2.5,0.0
T0022608,U00119,2026-03-02T23:38:30+01:00,debit,139.01,EUR,TRANSFER,Shared Expenses,other,DE,bank_transfer,not_applicable,U00119-DEV1,DE,0,0,none,B000072,0,none,Frankfurt,23,0,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,139.01,2.5,0.0
T0022609,U00119,2026-02-17T22:02:12+01:00,debit,3.5,EUR,CARD,Supermarkt König,groceries,DE,card,online,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,22,1,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,3.5,2.5,0.0
T0022610,U00119,2026-01-21T15:25:35+01:00,debit,12.67,EUR,CARD,HomeGoods,other,DE,card,contactless,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,15,2,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,12.67,2.5,0.0
T0022611,U00119,2026-03-17T20:42:02+01:00,debit,66.59,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,20,1,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,66.59,2.5,0.0
T0022612,U00119,2026-03-30T23:42:53+01:00,debit,79.5,EUR,TRANSFER,Family Transfer,other,DE,bank_transfer,not_applicable,U00119-DEV1,DE,0,0,none,B002290,0,none,Frankfurt,23,0,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,79.5,2.5,0.0
T0022613,U00119,2026-03-27T19:18:55+01:00,debit,3.5,EUR,CARD,DiscountMart,groceries,DE,card,chip,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,19,4,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,3.5,2.5,0.0
T0022614,U00119,2026-03-23T21:37:23+01:00,debit,18.98,EUR,CARD,DB Bahn,transport,DE,card,chip,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,21,0,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,18.98,2.5,0.0
T0022615,U00119,2026-01-08T18:17:54+01:00,debit,15.1,EUR,CARD,Stadtwerke Energie,utilities,DE,card,chip,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,18,3,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,15.1,2.5,0.0
T0022616,U00119,2026-02-10T21:15:34+01:00,debit,64.94,EUR,TRANSFER,Shared Expenses,other,DE,bank_transfer,not_applicable,U00119-DEV1,DE,0,0,none,B000773,0,none,Frankfurt,21,1,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,64.94,2.5,0.0
T0022617,U00119,2026-02-07T16:37:34+01:00,debit,20.0,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,16,5,1,DE,Frankfurt,employed,Mass,1,695,low,1,1,20.0,2.5,0.0
T0022618,U00119,2026-02-25T16:05:30+01:00,debit,3.5,EUR,CARD,Supermarkt König,groceries,DE,card,contactless,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,16,2,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,3.5,2.5,0.0
T0022619,U00119,2026-03-04T21:37:58+01:00,debit,12.52,EUR,CARD,Supermarkt König,groceries,DE,card,online,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,21,2,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,12.52,2.5,0.0
T0022620,U00119,2026-02-16T20:19:00+01:00,debit,88.68,EUR,CARD,CoinRamp,crypto,GB,card,chip,U00119-DEV1,DE,1,0,none,,0,none,Frankfurt,20,0,0,DE,Frankfurt,employed,Mass,1,695,low,0,1,88.68,2.5,0.0
T0022621,U00119,2026-01-26T20:28:12+01:00,debit,12.41,EUR,CARD,Café Spreeblick,restaurants,DE,card,contactless,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,20,0,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,12.41,2.5,0.0
T0022622,U00119,2026-02-22T19:40:26+01:00,debit,20.48,EUR,CARD,Supermarkt König,groceries,DE,card,online,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,19,6,1,DE,Frankfurt,employed,Mass,1,695,low,1,1,20.48,2.5,0.0
T0022623,U00119,2026-01-05T19:24:33+01:00,debit,50.94,EUR,CARD,GiftCard Outlet,gift_cards,US,card,contactless,U00119-DEV1,DE,1,0,none,,0,none,Frankfurt,19,0,0,DE,Frankfurt,employed,Mass,1,695,low,0,1,50.94,2.5,0.0
T0022624,U00119,2026-02-19T20:08:09+01:00,debit,1.8,EUR,CARD,DB Bahn,transport,DE,card,contactless,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,20,3,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,1.8,2.5,0.0
T0022625,U00119,2026-02-23T22:26:16+01:00,debit,4.6,EUR,CARD,Gas & Strom Direkt,utilities,DE,card,chip,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,22,0,0,DE,Frankfurt,employed,Mass,1,695,low,0,1,4.6,2.5,0.0
T0022626,U00119,2026-03-22T23:00:50+01:00,debit,20.0,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,23,6,1,DE,Frankfurt,employed,Mass,1,695,low,1,1,20.0,2.5,0.0
T0022627,U00119,2026-01-10T17:35:47+01:00,debit,34.45,EUR,CARD,HomeGoods,other,DE,card,contactless,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,17,5,1,DE,Frankfurt,employed,Mass,1,695,low,0,1,34.45,2.5,0.0
T0022628,U00119,2026-03-23T15:12:03+01:00,debit,21.88,EUR,CARD,Supermarkt König,groceries,DE,card,contactless,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,15,0,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,21.88,2.5,0.0
T0022629,U00119,2026-02-04T18:45:12+01:00,debit,253.61,EUR,CARD,GigaElectronics,electronics,ES,card,online,U00119-DEV1,DE,1,0,none,,0,none,Frankfurt,18,2,0,DE,Frankfurt,employed,Mass,1,695,low,0,1,253.61,2.5,0.0
T0022630,U00119,2026-02-27T21:26:21+01:00,debit,42.83,EUR,CARD,Wasserbetrieb Berlin,utilities,DE,card,contactless,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,21,4,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,42.83,2.5,0.0
T0022631,U00119,2026-01-18T18:03:30+01:00,debit,20.0,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,18,6,1,DE,Frankfurt,employed,Mass,1,695,low,1,1,20.0,2.5,0.0
T0022632,U00119,2026-02-06T18:34:43+01:00,debit,233.2,EUR,CARD,EuroAir,travel,DE,card,contactless,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,18,4,0,DE,Frankfurt,employed,Mass,1,695,low,0,1,233.2,2.5,0.0
T0022633,U00119,2026-02-23T23:31:50+01:00,debit,14.16,EUR,CARD,EuroAir,travel,DE,card,contactless,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,23,0,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,14.16,2.5,0.0
T0022634,U00119,2026-02-19T18:05:01+01:00,debit,49.69,EUR,CARD,DiscountMart,groceries,DE,card,contactless,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,18,3,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,49.69,2.5,0.0
T0022635,U00119,2026-03-21T21:03:08+01:00,debit,8.0,EUR,CARD,GigaElectronics,electronics,NL,card,online,U00119-DEV1,DE,1,0,none,,0,none,Frankfurt,21,5,1,DE,Frankfurt,employed,Mass,1,695,low,1,1,8.0,2.5,0.0
T0022636,U00119,2026-03-31T23:13:07+01:00,debit,94.15,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,23,1,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,94.15,2.5,0.0
T0022637,U00119,2026-02-23T19:29:55+01:00,debit,28.49,EUR,CARD,DB Bahn,transport,DE,card,contactless,U00119-DEV1,DE,0,0,none,,0,none,Frankfurt,19,0,0,DE,Frankfurt,employed,Mass,1,695,low,1,1,28.49,2.5,0.0
T0022638,U00120,2026-02-01T21:35:07+01:00,debit,156.79,EUR,CARD,HotelNow,travel,FR,card,chip,U00120-DEV1,DE,1,0,none,,0,none,Frankfurt,21,6,1,DE,Frankfurt,student,Student,0,592,low,0,1,156.79,2.5,0.0
T0022639,U00120,2026-02-07T15:52:06+01:00,debit,211.83,EUR,TRANSFER,Shared Expenses,other,DE,bank_transfer,not_applicable,U00120-DEV1,DE,0,0,none,B003596,0,none,Frankfurt,15,5,1,DE,Frankfurt,student,Student,0,592,low,0,1,211.83,2.5,0.0
T0022640,U00120,2026-03-07T20:34:09+01:00,debit,118.13,EUR,CARD,CryptoNow,crypto,IT,card,online,U00120-DEV1,DE,1,0,none,,0,none,Frankfurt,20,5,1,DE,Frankfurt,student,Student,0,592,low,0,1,118.13,2.5,0.0
T0022641,U00120,2026-02-24T21:18:33+01:00,debit,76.66,EUR,TRANSFER,Rent Top-up,other,DE,bank_transfer,not_applicable,U00120-DEV1,DE,0,0,none,B004963,0,none,Frankfurt,21,1,0,DE,Frankfurt,student,Student,0,592,low,0,1,76.66,2.5,0.0
T0022642,U00120,2026-02-28T20:30:05+01:00,debit,4.0,EUR,CARD,Sushi Central,restaurants,DE,card,contactless,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,20,5,1,DE,Frankfurt,student,Student,0,592,low,1,1,4.0,2.5,0.0
T0022643,U00120,2026-02-11T20:01:14+01:00,debit,30.32,EUR,CARD,BioMarkt,groceries,DE,card,chip,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,20,2,0,DE,Frankfurt,student,Student,0,592,low,1,1,30.32,2.5,0.0
T0022644,U00120,2026-03-29T23:43:37+01:00,debit,8.07,EUR,CARD,StreamFlix,subscription,CH,card,online,U00120-DEV1,DE,1,0,none,,0,none,Frankfurt,23,6,1,DE,Frankfurt,student,Student,0,592,low,1,1,8.07,2.5,0.0
T0022645,U00120,2026-03-30T21:06:29+01:00,debit,25.8,EUR,CARD,RideNow,transport,DE,card,contactless,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,21,0,0,DE,Frankfurt,student,Student,0,592,low,1,1,25.8,2.5,0.0
T0022646,U00120,2026-02-04T23:15:40+01:00,debit,32.0,EUR,CARD,Supermarkt König,groceries,DE,card,contactless,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,23,2,0,DE,Frankfurt,student,Student,0,592,low,1,1,32.0,2.5,0.0
T0022647,U00120,2026-01-08T18:12:29+01:00,debit,47.17,EUR,CARD,Wasserbetrieb Berlin,utilities,DE,card,online,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,18,3,0,DE,Frankfurt,student,Student,0,592,low,0,1,47.17,2.5,0.0
T0022648,U00120,2026-02-07T23:54:27+01:00,debit,17.25,EUR,CARD,Pharmacy Plus,other,DE,card,contactless,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,23,5,1,DE,Frankfurt,student,Student,0,592,low,1,1,17.25,2.5,0.0
T0022649,U00120,2026-02-11T23:46:23+01:00,debit,18.28,EUR,CARD,CloudDrive Pro,subscription,IT,card,contactless,U00120-DEV1,DE,1,0,none,,0,none,Frankfurt,23,2,0,DE,Frankfurt,student,Student,0,592,low,1,1,18.28,2.5,0.0
T0022650,U00120,2026-03-21T22:11:56+01:00,debit,68.1,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00120-DEV1,FR,0,0,none,,0,none,Frankfurt,22,5,1,DE,Frankfurt,student,Student,0,592,low,1,1,68.1,2.5,0.0
T0022651,U00120,2026-01-01T20:41:11+01:00,debit,48.25,EUR,CARD,Pharmacy Plus,other,DE,card,chip,U00120-DEV1,ES,0,0,none,,0,none,Frankfurt,20,3,0,DE,Frankfurt,student,Student,0,592,low,0,0,48.25,2.5,0.0
T0022652,U00120,2026-03-03T18:29:31+01:00,debit,50.49,EUR,CARD,Café Spreeblick,restaurants,DE,card,online,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,18,1,0,DE,Frankfurt,student,Student,0,592,low,1,1,50.49,2.5,0.0
T0022653,U00120,2026-01-20T18:49:54+01:00,debit,30.37,EUR,CARD,DiscountMart,groceries,DE,card,chip,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,18,1,0,DE,Frankfurt,student,Student,0,592,low,1,1,30.37,2.5,0.0
T0022654,U00120,2026-03-13T19:28:09+01:00,debit,22.75,EUR,CARD,MusicBox,subscription,AT,card,contactless,U00120-DEV1,DE,1,0,none,,0,none,Frankfurt,19,4,0,DE,Frankfurt,student,Student,0,592,low,1,1,22.75,2.5,0.0
T0022655,U00120,2026-01-29T16:15:32+01:00,debit,28.43,EUR,CARD,RideNow,transport,DE,card,contactless,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,16,3,0,DE,Frankfurt,student,Student,0,592,low,1,1,28.43,2.5,0.0
T0022656,U00120,2026-03-30T20:28:15+01:00,debit,15.59,EUR,CARD,BVG Ticket,transport,DE,card,online,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,20,0,0,DE,Frankfurt,student,Student,0,592,low,1,1,15.59,2.5,0.0
T0022657,U00120,2026-03-20T23:55:53+01:00,debit,52.38,EUR,CARD,Sushi Central,restaurants,DE,card,contactless,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,23,4,0,DE,Frankfurt,student,Student,0,592,low,1,1,52.38,2.5,0.0
T0022658,U00120,2026-02-24T16:40:13+01:00,debit,2.0,EUR,CARD,BookStore Campus,other,DE,card,online,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,16,1,0,DE,Frankfurt,student,Student,0,592,low,1,1,2.0,2.5,0.0
T0022659,U00120,2026-03-28T23:42:53+01:00,debit,12.29,EUR,CARD,DB Bahn,transport,DE,card,contactless,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,23,5,1,DE,Frankfurt,student,Student,0,592,low,1,1,12.29,2.5,0.0
T0022660,U00120,2026-03-06T20:16:07+01:00,debit,49.55,EUR,CARD,HomeGoods,other,DE,card,online,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,20,4,0,DE,Frankfurt,student,Student,0,592,low,1,1,49.55,2.5,0.0
T0022661,U00120,2026-03-20T23:24:22+01:00,debit,15.93,EUR,CARD,Gas & Strom Direkt,utilities,DE,card,contactless,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,23,4,0,DE,Frankfurt,student,Student,0,592,low,1,1,15.93,2.5,0.0
T0022662,U00120,2026-02-08T22:11:25+01:00,debit,142.96,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,22,6,1,DE,Frankfurt,student,Student,0,592,low,1,1,142.96,2.5,0.0
T0022663,U00120,2026-01-24T19:26:57+01:00,debit,67.03,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,19,5,1,DE,Frankfurt,student,Student,0,592,low,1,1,67.03,2.5,0.0
T0022664,U00120,2026-01-25T21:52:33+01:00,debit,34.23,EUR,CARD,Stadtwerke Energie,utilities,DE,card,contactless,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,21,6,1,DE,Frankfurt,student,Student,0,592,low,0,1,34.23,2.5,0.0
T0022665,U00120,2026-02-08T15:21:29+01:00,debit,52.74,EUR,CARD,BookStore Campus,other,DE,card,chip,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,15,6,1,DE,Frankfurt,student,Student,0,592,low,1,1,52.74,2.5,0.0
T0022666,U00120,2026-01-08T23:19:32+01:00,debit,43.23,EUR,CARD,Pharmacy Plus,other,DE,card,chip,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,23,3,0,DE,Frankfurt,student,Student,0,592,low,1,1,43.23,2.5,0.0
T0022667,U00120,2026-01-28T21:54:26+01:00,debit,8.0,EUR,CARD,TechWorld Online,electronics,DE,card,online,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,21,2,0,DE,Frankfurt,student,Student,0,592,low,1,1,8.0,2.5,0.0
T0022668,U00120,2026-01-16T18:45:38+01:00,debit,27.72,EUR,CARD,Café Spreeblick,restaurants,DE,card,contactless,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,18,4,0,DE,Frankfurt,student,Student,0,592,low,1,1,27.72,2.5,0.0
T0022669,U00120,2026-01-09T23:00:10+01:00,debit,286.69,EUR,CARD,GigaElectronics,electronics,GB,card,contactless,U00120-DEV1,DE,1,0,none,,0,none,Frankfurt,23,4,0,DE,Frankfurt,student,Student,0,592,low,0,1,286.69,2.5,0.0
T0022670,U00120,2026-03-31T20:51:11+01:00,debit,42.59,EUR,CARD,EuroAir,travel,DE,card,contactless,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,20,1,0,DE,Frankfurt,student,Student,0,592,low,0,1,42.59,2.5,0.0
T0022671,U00120,2026-03-27T15:03:17+01:00,debit,371.5,EUR,TRANSFER,Marketplace Seller,other,DE,bank_transfer,not_applicable,U00120-DEV1,DE,0,0,none,B001195,0,none,Frankfurt,15,4,0,DE,Frankfurt,student,Student,0,592,low,1,1,371.5,2.5,0.0
T0022672,U00120,2026-02-05T20:41:19+01:00,debit,5.92,EUR,CARD,RideNow,transport,DE,card,contactless,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,20,3,0,DE,Frankfurt,student,Student,0,592,low,1,1,5.92,2.5,0.0
T0022673,U00120,2026-03-19T20:07:43+01:00,debit,11.28,EUR,CARD,Pizza & Pasta,restaurants,DE,card,contactless,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,20,3,0,DE,Frankfurt,student,Student,0,592,low,1,1,11.28,2.5,0.0
T0022674,U00120,2026-01-03T22:01:47+01:00,debit,1.8,EUR,CARD,RideNow,transport,DE,card,contactless,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,22,5,1,DE,Frankfurt,student,Student,0,592,low,0,1,1.8,2.5,0.0
T0022675,U00120,2026-01-29T21:52:39+01:00,debit,199.0,EUR,TRANSFER,Marketplace Seller,other,DE,bank_transfer,not_applicable,U00120-DEV1,DE,0,0,none,B004464,0,none,Frankfurt,21,3,0,DE,Frankfurt,student,Student,0,592,low,0,1,199.0,2.5,0.0
T0022676,U00120,2026-03-08T17:41:01+01:00,debit,42.17,EUR,CARD,BioMarkt,groceries,DE,card,chip,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,17,6,1,DE,Frankfurt,student,Student,0,592,low,1,1,42.17,2.5,0.0
T0022677,U00120,2026-02-01T22:02:31+01:00,debit,42.91,EUR,CARD,DiscountMart,groceries,DE,card,contactless,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,22,6,1,DE,Frankfurt,student,Student,0,592,low,1,1,42.91,2.5,0.0
T0022678,U00120,2026-03-28T23:01:05+01:00,debit,23.64,EUR,CARD,Gas & Strom Direkt,utilities,DE,card,contactless,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,23,5,1,DE,Frankfurt,student,Student,0,592,low,1,1,23.64,2.5,0.0
T0022679,U00120,2026-01-19T16:25:04+01:00,debit,55.48,EUR,CARD,Supermarkt König,groceries,DE,card,contactless,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,16,0,0,DE,Frankfurt,student,Student,0,592,low,0,1,55.48,2.5,0.0
T0022680,U00120,2026-03-23T23:51:29+01:00,debit,26.97,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,23,0,0,DE,Frankfurt,student,Student,0,592,low,1,1,26.97,2.5,0.0
T0022681,U00120,2026-01-23T19:16:26+01:00,debit,73.0,EUR,CARD,BookStore Campus,other,DE,card,contactless,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,19,4,0,DE,Frankfurt,student,Student,0,592,low,1,1,73.0,2.5,0.0
T0022682,U00120,2026-02-25T17:55:31+01:00,debit,157.64,EUR,TRANSFER,Family Transfer,other,DE,bank_transfer,not_applicable,U00120-DEV1,DE,0,0,none,B002702,0,none,Frankfurt,17,2,0,DE,Frankfurt,student,Student,0,592,low,1,1,157.64,2.5,0.0
T0022683,U00120,2026-02-24T17:24:34+01:00,debit,3.39,EUR,CARD,HomeGoods,other,DE,card,online,U00120-DEV1,DE,0,0,none,,0,none,Frankfurt,17,1,0,DE,Frankfurt,student,Student,0,592,low,1,1,3.39,2.5,0.0
